distrito,unidade,classe,apresentacao,tipo_produto,codigo_produto,produto,cadum,quantidade
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10188,ISONIAZIDA 300MG                                                                                                                                                                                                                                          ,,96,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10191,ISONIAZIDA 100MG                                                                                                                                                                                                                                          ,10191,480,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10192,*ISOSSORBIDA 10MG                                                                                                                                                                                                                                         ,30209,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10194,RIFAPENTINA 300MG + ISONIAZIDA 300MG                                                                                                                                                                                                                      ,10194,132,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10215,*METILDOPA 500MG                                                                                                                                                                                                                                          ,30284,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10218,*METOCLOPRAMIDA 10MG                                                                                                                                                                                                                                      ,30225,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10254,PIRAZINAMIDA 500MG                                                                                                                                                                                                                                        ,,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10277,*SALBUTAMOL 2MG                                                                                                                                                                                                                                           ,30262,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10291,TALIDOMIDA 100MG                                                                                                                                                                                                                                          ,10291,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10329,RIFAPENTINA 150MG                                                                                                                                                                                                                                         ,10329,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10409,OFLOXACINO 400MG                                                                                                                                                                                                                                          ,30296,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10410,PIRAZINAMIDA 150MG                                                                                                                                                                                                                                        ,,110,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10415,*RANITIDINA 150MG                                                                                                                                                                                                                                         ,30150,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10439,*METRONIDAZOL 400MG                                                                                                                                                                                                                                       ,30133,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10452,*PIMOZIDA 4MG                                                                                                                                                                                                                                             ,30309,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10453,PIRIMETAMINA 25MG                                                                                                                                                                                                                                         ,10453,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10454,SULFADIAZINA 500MG                                                                                                                                                                                                                                        ,30154,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10463,*ACICLOVIR 400MG                                                                                                                                                                                                                                          ,29993,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10473,"*ANLODIPINO BESILATO, 10MG                                                                                                                                                                                                                                ",30079,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10476,MINOCICLINA 100MG                                                                                                                                                                                                                                         ,30230,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10487,*NIFEDIPINA 10MG                                                                                                                                                                                                                                          ,30294,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10505,DIAZEPAM 5MG                                                                                                                                                                                                                                              ,50865,4500,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10522,"*FOSFATO DE CODEINA 7,5MG + PARACETAMOL 500MG                                                                                                                                                                                                             ",31531,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10523,*ESTRADIOL 1MG                                                                                                                                                                                                                                            ,30181,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10543,PRAZIQUANTEL 600MG                                                                                                                                                                                                                                        ,,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10585,"*CLORIDRATO DE CLONIDINA 0,100MG                                                                                                                                                                                                                          ",30060,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10587,*RAMIPRIL 10MG                                                                                                                                                                                                                                            ,30256,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10591,*PIRACETAM 400MG                                                                                                                                                                                                                                          ,30246,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10598,*FENOXIMETILPENICILINA 500.000UI                                                                                                                                                                                                                          ,30242,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10604,BUPROPIONA 150MG                                                                                                                                                                                                                                          ,30021,1590,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10647,"*TIBOLONA 2,5MG                                                                                                                                                                                                                                           ",30269,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10653,*DIDROGESTERONA 10MG                                                                                                                                                                                                                                      ,30172,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10662,ESPIRAMICINA 500MG (1.500.000 UI)                                                                                                                                                                                                                         ,26354,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10690,RHZE (RIFAMPICINA 150MG+ ISONIAZIDA 75MH+ PIRAZINAMIDA 400MG+ ETAMBUTOL 275MG)                                                                                                                                                                            ,,1290,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10702,"*LEVONORGESTREL 1,5MG                                                                                                                                                                                                                                     ",30124,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10706,*RISPERIDONA 1MG                                                                                                                                                                                                                                          ,23450,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10707,*RISPERIDONA 2MG                                                                                                                                                                                                                                          ,28881,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10708,*RISPERIDONA 3MG                                                                                                                                                                                                                                          ,28882,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10714,*CLORIDRATO DE METILFENIDATO 10MG                                                                                                                                                                                                                         ,20774,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10715,*BACLOFENO 10MG                                                                                                                                                                                                                                           ,20061,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10731,ISONIAZIDA 75MG + RIFAMPICINA 150MG                                                                                                                                                                                                                       ,,2104,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10753,"CLONAZEPAM 0,5MG                                                                                                                                                                                                                                          ",35647,2608,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10891,SERTRALINA 50MG                                                                                                                                                                                                                                           ,18138,3481,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10938,ESCITALOPRAM 10MG                                                                                                                                                                                                                                         ,38342,5220,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10970,*BROMETO NBUTILESCOPOLAMINA 10MG+DIPIRONA SODICA 250MG                                                                                                                                                                                                    ,22225,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10971,*BROMOPRIDA 10MG                                                                                                                                                                                                                                          ,34719,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10985,*DIMENIDRATO 50MG + CLORIDRATO DE PIRIDOXINA 10MG                                                                                                                                                                                                         ,22184,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10485,*CANDESARTAN CILAXETIL 16MG - SULCADO                                                                                                                                                                                                                     ,23926,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPRIMIDO DISPERSÍVEL                                 ,MEDICAMENTOS                                      ,10411,RIFAMPICINA 75MG + ISONIAZIDA 50MG                                                                                                                                                                                                                        ,10411,32,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,COMPRIMIDO DISPERSÍVEL                                 ,MEDICAMENTOS                                      ,10412,RIFAMPICINA 75MG + ISONIAZIDA 50MG + PIRAZINAMIDA 150MG                                                                                                                                                                                                   ,,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,DRAGEA                                                 ,MEDICAMENTOS                                      ,10315,"*COMPLEXO B DRAGEA, VITAMINA                                                                                                                                                                                                                              ",14200,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10183,INSULINA NPH 100UI/ML SUSPENSAO INJETAVEL - 10ML                                                                                                                                                                                                          ,32295,61,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10184,INSULINA REGULAR 100UI/ML SUSPENSAO INJETAVEL - 10ML                                                                                                                                                                                                      ,30208,1,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10359,*CEFTAZIDIMA 1G + DILUENTE                                                                                                                                                                                                                                ,27245,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10007,*ACIDO NALIDIXICO 250MG/5ML -60ML                                                                                                                                                                                                                         ,29995,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10023,*AMPICILINA 50MG/ML - 60ML SUSPENSAO ORAL                                                                                                                                                                                                                 ,34712,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10041,*BROM. N-BUTILESCOPOLAMINA (HIOSCINA) 10MG/ML GOTAS - 20ML                                                                                                                                                                                                ,30007,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10077,"*CLORETO DE SODIO 0,9% - SOL. NASAL. FRASCO COM 20ML                                                                                                                                                                                                      ",30092,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10114,"*DIPROP. BECLOMETASONA 250MCG SPRAY ORAL - 200 DOSES,C/INALADOR                                                                                                                                                                                           ",30100,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10137,"*FENOTEROL AEROSOL, BROMIDRATO 0,1MG (100MCG/ DOSE) 10ML/200DOSESX                                                                                                                                                                                        ",30012,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10178,"HIPOCLORITO DE SODIO 2,5% SOLUCAO SANEANTE - 50ML                                                                                                                                                                                                         ",30463,30,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10212,*MEBENDAZOL 20MG/ML - 30ML                                                                                                                                                                                                                                ,30222,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10255,*PIRAZINAMIDA 3% SUSPENSAO ORAL - 150ML                                                                                                                                                                                                                   ,,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10259,"*POLIVITAMINICO, SOLUCAO ORAL- 20ML                                                                                                                                                                                                                       ",34490,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10270,RIFAMPICINA 2% SOLUCAO ORAL - 120ML                                                                                                                                                                                                                       ,30258,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10303,"*TOBRAMICINA 0,3% - SOL. OFTALMICA FRASCO 5ML                                                                                                                                                                                                             ",41681,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10312,*VITAMINA C GOTAS - 200MG/ML - 20ML                                                                                                                                                                                                                       ,30323,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10316,"*COMPLEXO B GOTAS, VITAMINA - 20ML                                                                                                                                                                                                                        ",30304,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10391,"*CLORIDRATO DE BETAXOLOL 0,5% - (5MG/ML) - COLIRIO 5ML                                                                                                                                                                                                    ",30059,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10436,*ACIDO FOLINICO 3MG/ML FR 60ML                                                                                                                                                                                                                            ,,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10461,"*BROM. N-BUTILESCOPOLAMINA 6,67MG/ML+ DIPIRONA SODICA 333,4MG/ML - 20ML                                                                                                                                                                                   ",30009,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10504,"CLONAZEPAM 2,5MG/ML                                                                                                                                                                                                                                       ",50866,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10599,*FENOXIMETILPENICILINA 400.000/5ML - 60ML                                                                                                                                                                                                                 ,30240,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10607,*IBUPROFENO 100MG/ML GOTAS FRASCO 20ML                                                                                                                                                                                                                    ,34718,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10672,"*HIDROXIDO DE MAGNESIO 35,6MG + HIDROXIDO DE ALUMINIO 37MG/ML -100ML SUSP.ORAL                                                                                                                                                                            ",30117,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10713,*FUROATO DE MOMETASONA 50MCG/ DOSE 120 DOSES FR.C/18G                                                                                                                                                                                                     ,30250,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10972,"*BROMOPRIDA 4MG/ML. SOL.ORAL,C/GOTEJADOR COM 20 ML                                                                                                                                                                                                        ",34749,0,0
2,US 276 FARMACIA DA FAMILIA DR. LUIZ WILSOM                                                          ,                                                                                                    ,LATA                                                   ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,40054,NUTRIDRINK MAX(SUPLEMENTO ALIMENTAR - DIETA NUTRICTE COMP - FORM BASE PROTEINA ISO VIT E SAIS 350G                                                                                                                                                        ,40908,0,0
