distrito,unidade,classe,apresentacao,tipo_produto,codigo_produto,produto,cadum,quantidade
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10137,"*FENOTEROL AEROSOL, BROMIDRATO 0,1MG (100MCG/ DOSE) 10ML/200DOSESX                                                                                                                                                                                        ",30012,0,0
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10178,"HIPOCLORITO DE SODIO 2,5% SOLUCAO SANEANTE - 50ML                                                                                                                                                                                                         ",30463,200,0
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10212,*MEBENDAZOL 20MG/ML - 30ML                                                                                                                                                                                                                                ,30222,0,0
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10255,*PIRAZINAMIDA 3% SUSPENSAO ORAL - 150ML                                                                                                                                                                                                                   ,,0,0
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10259,"*POLIVITAMINICO, SOLUCAO ORAL- 20ML                                                                                                                                                                                                                       ",34490,0,0
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10270,RIFAMPICINA 2% SOLUCAO ORAL - 120ML                                                                                                                                                                                                                       ,30258,0,0
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10303,"*TOBRAMICINA 0,3% - SOL. OFTALMICA FRASCO 5ML                                                                                                                                                                                                             ",41681,0,0
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10312,*VITAMINA C GOTAS - 200MG/ML - 20ML                                                                                                                                                                                                                       ,30323,0,0
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10316,"*COMPLEXO B GOTAS, VITAMINA - 20ML                                                                                                                                                                                                                        ",30304,0,0
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10461,"*BROM. N-BUTILESCOPOLAMINA 6,67MG/ML+ DIPIRONA SODICA 333,4MG/ML - 20ML                                                                                                                                                                                   ",30009,0,0
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10596,*DIPROP. BECLOMETASONA 50MCG /SPRAY ORAL - 200 DOSES                                                                                                                                                                                                      ,30177,0,0
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10599,*FENOXIMETILPENICILINA 400.000/5ML - 60ML                                                                                                                                                                                                                 ,30240,0,0
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10607,*IBUPROFENO 100MG/ML GOTAS FRASCO 20ML                                                                                                                                                                                                                    ,34718,0,0
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10672,"*HIDROXIDO DE MAGNESIO 35,6MG + HIDROXIDO DE ALUMINIO 37MG/ML -100ML SUSP.ORAL                                                                                                                                                                            ",30117,0,0
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10972,"*BROMOPRIDA 4MG/ML. SOL.ORAL,C/GOTEJADOR COM 20 ML                                                                                                                                                                                                        ",34749,0,0
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10929,*RISPERIDONA 1MG/ML SOLUCAO 30ML + PIPETA DOSADA 3ML                                                                                                                                                                                                      ,32689,0,0
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,POTE                                                   ,MEDICAMENTOS                                      ,10534,*SULFADIAZINA DE PRATA PASTA 1% - 400G                                                                                                                                                                                                                    ,30155,0,0
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,UNIDADE                                                ,MEDICAMENTOS                                      ,10199,"ETONOGESTREL 68MG IMPLANTE SUBDERMICO, EMBALAGEM COM 1 APLICADOR CONTENDO 1 IMPLANTE                                                                                                                                                                      ",51097,5,0
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,UNIDADE                                                ,MEDICAMENTOS                                      ,10308,"ALCOOL ETILICO 70%, SOLUCAO ANTISSEPTICA DE USO EXTERNO, ADULTO E PEDIATRICO. ALMOTOLIA CONTENDO 100ML                                                                                                                                                    ",49835,0,0
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,UNIDADE                                                ,MEDICAMENTOS                                      ,10603,NICOTINA 2MG GOMA DE MASCAR                                                                                                                                                                                                                               ,37370,0,0
1,Us 232 Usf Ilha Santa Terezinha                                                                     ,                                                                                                    ,UNIDADE                                                ,MEDICAMENTOS                                      ,10730,*ALBENDAZOL CAMPANHA - 400MG                                                                                                                                                                                                                              ,,0,0
1,Us 240 Usf Coelhos I                                                                                ,AGENTE ANTIRESSORTIVO                                                                               ,COMPR                                                  ,MEDICAMENTOS                                      ,10651,ALENDRONATO DE SODIO 70MG                                                                                                                                                                                                                                 ,30068,0,0
1,Us 240 Usf Coelhos I                                                                                ,AGENTE URICOSÚRICO                                                                                  ,COMPR                                                  ,MEDICAMENTOS                                      ,10669,ALOPURINOL 300MG                                                                                                                                                                                                                                          ,30069,0,0
1,Us 240 Usf Coelhos I                                                                                ,AINE                                                                                                ,AMP                                                    ,MEDICAMENTOS                                      ,10057,CETOPROFENO 50MG/ML SOLUCAO INJETAVEL - 2ML                                                                                                                                                                                                               ,30048,0,0
1,Us 240 Usf Coelhos I                                                                                ,AINE/ ANTICOAGULANTE                                                                                ,COMPR                                                  ,MEDICAMENTOS                                      ,10003,ACIDO ACETILSALICILICO 100MG                                                                                                                                                                                                                              ,30064,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANALGÉSICO/ ANTIPIRÉTICO                                                                            ,AMP                                                    ,MEDICAMENTOS                                      ,10111,DIPIRONA 500MG/ML SOLUCAO INJETAVEL - 2ML                                                                                                                                                                                                                 ,30099,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANALGÉSICO/ ANTIPIRÉTICO                                                                            ,COMPR                                                  ,MEDICAMENTOS                                      ,10110,DIPIRONA 500MG                                                                                                                                                                                                                                            ,30219,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANALGÉSICO/ ANTIPIRÉTICO                                                                            ,COMPR                                                  ,MEDICAMENTOS                                      ,10608,IBUPROFENO 600MG                                                                                                                                                                                                                                          ,30119,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANALGÉSICO/ ANTIPIRÉTICO                                                                            ,COMPR                                                  ,MEDICAMENTOS                                      ,10673,PARACETAMOL 500MG                                                                                                                                                                                                                                         ,30138,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANALGÉSICO/ ANTIPIRÉTICO                                                                            ,FRASCO                                                 ,MEDICAMENTOS                                      ,10109,DIPIRONA 500MG/ML SOLUCAO ORAL - 10ML                                                                                                                                                                                                                     ,30175,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANALGÉSICO/ ANTIPIRÉTICO                                                                            ,FRASCO                                                 ,MEDICAMENTOS                                      ,10245,PARACETAMOL 200MG/ML SOLUCAO ORAL - 15ML                                                                                                                                                                                                                  ,30139,35,0
1,Us 240 Usf Coelhos I                                                                                ,ANALGÉSICO/ ANTIPIRÉTICO                                                                            ,FRASCO                                                 ,MEDICAMENTOS                                      ,10827,IBUPROFENO 50MG/ML SUSPENSAO ORAL - 30ML                                                                                                                                                                                                                  ,41434,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANALGÉSICO OPIÓIDE                                                                                  ,COMPR                                                  ,MEDICAMENTOS                                      ,10717,CODEINA 30MG + PARACETAMOL 500MG                                                                                                                                                                                                                          ,21564,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANESTÉSICO LOCAL                                                                                    ,AMP                                                    ,MEDICAMENTOS                                      ,10408,LIDOCAINA 2% S/ VASOCONSTRICTOR SOLUCAO INJETAVEL - 5ML                                                                                                                                                                                                   ,30281,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANESTÉSICO LOCAL                                                                                    ,BISN.                                                  ,MEDICAMENTOS                                      ,10202,LIDOCAINA 2% GEL TOPICO - 30G                                                                                                                                                                                                                             ,30127,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANESTÉSICO LOCAL                                                                                    ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10207,LIDOCAINA 2% SEM VASOCONSTRICTOR SOLUCAO INJETAVEL - 20ML                                                                                                                                                                                                 ,30213,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANSIOLÍTICO (BENZODIAZEPÍNICO)                                                                      ,AMP                                                    ,MEDICAMENTOS                                      ,10097,DIAZEPAM 5MG/ML SOLUCAO INJETAVEL - 2ML                                                                                                                                                                                                                   ,30218,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIÁCIDO                                                                                           ,FRASCO                                                 ,MEDICAMENTOS                                      ,10175,HIDROXIDO DE ALUMINIO 60MG/ML SUSPENSAO ORAL - 100ML                                                                                                                                                                                                      ,13868,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIALÉRGICO (ANTI-HISTAMÍNICO                                                                      ,AMP                                                    ,MEDICAMENTOS                                      ,10265,PROMETAZINA 25MG/ML SOLUCAO INJETAVEL - 2ML                                                                                                                                                                                                               ,30146,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIALÉRGICO (ANTI-HISTAMÍNICO                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10264,PROMETAZINA 25MG                                                                                                                                                                                                                                          ,30310,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIALÉRGICO (ANTI-HISTAMÍNICO                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10831,LORATADINA 10MG                                                                                                                                                                                                                                           ,39589,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIALÉRGICO (ANTI-HISTAMÍNICO                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10095,DEXCLORFENIRAMINA 2MG/5ML SOLUCAO ORAL - 100ML                                                                                                                                                                                                            ,30097,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIANÊMICO                                                                                         ,COMPR                                                  ,MEDICAMENTOS                                      ,10006,ACIDO FOLICO 5MG                                                                                                                                                                                                                                          ,30065,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIANÊMICO                                                                                         ,COMPR                                                  ,MEDICAMENTOS                                      ,10290,SULFATO FERROSO 40MG                                                                                                                                                                                                                                      ,30158,290,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIANÊMICO                                                                                         ,FRASCO                                                 ,MEDICAMENTOS                                      ,10289,SULFATO FERROSO 25MG/ML SOLUCAO ORAL - 30ML                                                                                                                                                                                                               ,30159,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIARRÍTMICO                                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10016,AMIODARONA 200MG                                                                                                                                                                                                                                          ,30070,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIARRÍTMICO                                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10305,VERAPAMIL 80MG                                                                                                                                                                                                                                            ,30164,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIASMÁTICO (CORTICOSTERÓIDE)                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10072,"BECLOMETASONA 200MCG/DOSE, AEROSSOL ORAL SPRAY - 200 DOSES                                                                                                                                                                                                ",43022,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIASMÁTICO (CORTICOSTERÓIDE)                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10332,BECLOMETASONA 50MCG/DOSE AEROSSOL NASAL AQUOSO SPRAY - 200 DOSES                                                                                                                                                                                          ,31782,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIASMÁTICO (CORTICOSTERÓIDE)                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10605,BUDESONIDA 32MCG/DOSE SOLUCAO NASAL - 120 DOSES                                                                                                                                                                                                           ,30082,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIASMÁTICO (CORTICOSTERÓIDE)                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10606,BUDESONIDA 64MCG/DOSE SOLUCAO NASAL - 120 DOSES                                                                                                                                                                                                           ,30013,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIBIÓTICO                                                                                         ,FRASCO                                                 ,MEDICAMENTOS                                      ,30307,HIDROCORTISONA 10MG/ML + POLIMIXINA B 10.000UI/ML + NEOMICINA 5MG/ML SUSPENSAO OTOLOGICA - 10ML                                                                                                                                                           ,30205,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIBIÓTICO      (CEFALOSPORINA 1ªG)                                                                ,COMPR                                                  ,MEDICAMENTOS                                      ,10049,CEFALEXINA 500MG                                                                                                                                                                                                                                          ,30090,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIBIÓTICO      (CEFALOSPORINA 1ªG)                                                                ,FRASCO                                                 ,MEDICAMENTOS                                      ,10048,CEFALEXINA 250MG/5ML PO PARA SUSPENSAO ORAL - 100ML                                                                                                                                                                                                       ,30089,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIBIÓTICO (MACROLÍDEO)                                                                            ,COMPR                                                  ,MEDICAMENTOS                                      ,10370,AZITROMICINA 500MG                                                                                                                                                                                                                                        ,30078,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIBIÓTICO (MACROLÍDEO)                                                                            ,COMPR                                                  ,MEDICAMENTOS                                      ,10544,CLARITROMICINA 500MG                                                                                                                                                                                                                                      ,30325,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIBIÓTICO (MACROLÍDEO)                                                                            ,FRASCO                                                 ,MEDICAMENTOS                                      ,10516,"AZITROMICINA 200MG/5ML (600MG), PO PARA SUSPENSAO ORAL - 15ML                                                                                                                                                                                             ",30077,25,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIBIÓTICO (NITROFURANO)                                                                           ,CAPSULA                                                ,MEDICAMENTOS                                      ,10513,NITROFURANTOINA 100MG                                                                                                                                                                                                                                     ,33726,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIBIÓTICO (PENICILINA)                                                                            ,CAPSULA                                                ,MEDICAMENTOS                                      ,10018,AMOXICILINA 500MG                                                                                                                                                                                                                                         ,30072,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIBIÓTICO (PENICILINA)                                                                            ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10248,PENICILINA G-BENZATINA 1.200.000UI PO PARA SUSPENSAO INJETAVEL                                                                                                                                                                                            ,30448,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIBIÓTICO (PENICILINA)                                                                            ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10249,PENICILINA G-BENZATINA 600.000 UI PO PARA SUSPENSAO INJETAVEL                                                                                                                                                                                             ,51310,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIBIÓTICO (PENICILINA)                                                                            ,FRASCO                                                 ,MEDICAMENTOS                                      ,10019,AMOXICILINA 250MG/5ML PO PARA SUSPENSAO ORAL - 60ML                                                                                                                                                                                                       ,30074,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIBIÓTICO (PENICILINA DE AMPLO ESPECTRO E BETALACTÂMICO)                                          ,COMPR                                                  ,MEDICAMENTOS                                      ,10670,AMOXICILINA 500MG + CLAVULONATO DE POTASSIO 125MG                                                                                                                                                                                                         ,30073,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIBIÓTICO (PENICILINA DE AMPLO ESPECTRO E BETALACTÂMICO)                                          ,FRASCO                                                 ,MEDICAMENTOS                                      ,10671,"AMOXICILINA 50MG/ML + CLAVULONATO DE POTASSIO 12,5MG/ML - 75 OU 100ML                                                                                                                                                                                     ",30075,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIBIÓTICO      (QUINOLONA)                                                                        ,COMPR                                                  ,MEDICAMENTOS                                      ,10068,CIPROFLOXACINO 500MG                                                                                                                                                                                                                                      ,30053,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIBIÓTICO      (SULFONAMIDA)                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10285,SULFAMETOXAZOL 400MG + TRIMETOPRIMA 80MG                                                                                                                                                                                                                  ,30157,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIBIÓTICO      (SULFONAMIDA)                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10286,SULFAMETOXAZOL 200MG/5ML + TRIMETOPRIMA 40MG/5ML SUSPENSAO ORAL - 100ML                                                                                                                                                                                   ,30156,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIBIÓTICO (TETRACICLINA)                                                                          ,COMPR                                                  ,MEDICAMENTOS                                      ,10427,DOXICICLINA 100MG                                                                                                                                                                                                                                         ,30179,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTICOAGULANTE                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10580,VARFARINA 5MG                                                                                                                                                                                                                                             ,30163,246,0
1,Us 240 Usf Coelhos I                                                                                ,ANTICOAGULANTE                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10597,CILOSTAZOL 100MG                                                                                                                                                                                                                                          ,30169,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTICOLINÉRGICO (MUSCARÍNICO)                                                                       ,AMP                                                    ,MEDICAMENTOS                                      ,10026,"ATROPINA SULFATO 0,25MG/ML - 1ML                                                                                                                                                                                                                          ",30003,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIDIABÉTICO (BIGUANIDAS)                                                                          ,COMPR                                                  ,MEDICAMENTOS                                      ,10214,METFORMINA 850MG                                                                                                                                                                                                                                          ,30130,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIDIABÉTICO (SULFONILURÉIA)                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10152,GLIBENCLAMIDA 5MG                                                                                                                                                                                                                                         ,30110,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIDIABÉTICO (SULFONILURÉIA)                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10978,GLICLAZIDA 60MG (LIBERACAO PROLONGADA)                                                                                                                                                                                                                    ,34716,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIEMÉTICO (ANTAGONISTA DOS REC D2)                                                                ,AMP                                                    ,MEDICAMENTOS                                      ,10219,METOCLOPRAMIDA 5MG/ML SOLUCAO INJETAVEL - 2ML                                                                                                                                                                                                             ,30285,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIEMÉTICO (ANTAGONISTA DOS REC D2)                                                                ,FRASCO                                                 ,MEDICAMENTOS                                      ,10220,METOCLOPRAMIDA 4MG/ML SOLUCAO ORAL - 10ML                                                                                                                                                                                                                 ,30228,3,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIESPASMÓDICO                                                                                     ,COMPR                                                  ,MEDICAMENTOS                                      ,10038,ESCOPOLAMINA 10MG                                                                                                                                                                                                                                         ,30041,0,0
1,Us 240 Usf Coelhos I                                                                                ,ANTIFÚNGICO                                                                                         ,BISN.                                                  ,MEDICAMENTOS                                      ,10373,MICONAZOL 20MG/G CREME VAGINAL + APLICADOR - 80G                                                                                                                                                                                                          ,30134,0,0
